created_at,date,time,username,tweet,target
1582405143000,2020-02-22,23:59:03,abbaseyupoglu,Beylikdüzü perlavista avm deki Turkcell e gittik bir arkadaş var sağolsun çok yardımcı oldu. İsmini unuttum valla kilolu bir arkadaştı. Turkcell e yakışan bir arkadaştı sağolsun yardımcı oldu geçtik Turkcell e. TİM leri denetleyin!,4
1582405129000,2020-02-22,23:58:49,lgnadam72762346,#VodafoneDolandırıcılığı bığtık yaa bığtık sizden @VodafoneTR umarım bu tt den sonra ciddi ciddi Bi şey değişir. @Turkcell lütfen sizde öğrenciye bir indirim yapın beee.,4
1582405127000,2020-02-22,23:58:47,yusufcsahin,"#VodafoneDolandırıcılığı 'nı yaşamak istemiyorsanız @Turkcell 'de kalın! Ben 11 senedir Turkcell kullanıyorum, bir kez bile sorun yaşamadım. 💕",4
1582405125000,2020-02-22,23:58:45,plt58581,#VodafoneDolandırıcılığı @vodafone demek pişmanlık demek @Turkcell iyi ama pahalı çok @vodafone ne internet nede mobil interneti bişeye yaramaz,4
1582405086000,2020-02-22,23:58:06,elff_elif,"Kesinlikle @VodafoneTR pişmanlıksın! 

@Turkcell ‘in gözünü seveyim  hem de çok hızlısın 🌪
#VodafoneDolandırıcılığı pic.twitter.com/8OFT8Do98X",4
1582405076000,2020-02-22,23:57:56,musti_svn,"@Turkcell ile mutluyuz huzurluyuz❤️.
#VodafoneDolandırıcılığı",4
1582405054000,2020-02-22,23:57:34,taabbudd,Walla  taahhütün bitmesini bekliyom bittiği gibi hoop direk turkcell inşallah,4
1582405054000,2020-02-22,23:57:34,aliakba44159265,Turkcell'in gözünü seveyim. 8 yıldır kullanıyorum. Tarife ücreti neyse onu ödedim. Kötü sürprizlere maruz bırakmadı. Thank u #Turkcell #VodafoneDolandırıcılığı,4
1582405050000,2020-02-22,23:57:30,sedatbayramolu1,Kusura bakmayın hiç bir operatör firması @Turkcell in eline su dökemez 😂😂#VodafoneDolandırıcılığı pic.twitter.com/2sOLO7pQdX,4
1582405039000,2020-02-22,23:57:19,minelozden,"kaç yıldır Turkcell kullanıyorum başıma hiç böyle bir şey gelmedi, akıllı fatura kullandınız mı acaba?",4
1582405028000,2020-02-22,23:57:08,soullesladyy,@Turkcell adamdır @VodafoneTR  yalandır 👌,4
1582404965000,2020-02-22,23:56:05,kocspactrando,15 senedir telsimden beri kullanıyordum ne şebeke çekiyor ne internet çekiyor 6 aydırda çarktan indirimli ev aletleri çıkıyordu taki @Turkcell e geçtim hayatım değişti desem yeri teşekkürler @Turkcell #VodafoneDolandırıcılığı,4
1582404940000,2020-02-22,23:55:40,yunissooo,"@TurkcellHizmet candır adamın dibidir.
I love you @Turkcell ❤💜
#VodafoneDolandırıcılığı pic.twitter.com/oUAI2a8apR",4
1582404917000,2020-02-22,23:55:17,_zulyh,"10 yıldan fazladır Turkcell kullanıyorum,  biz yuvamızı hiç terk etmedik 😂#VodafoneDolandırıcılığı",4
1582404884000,2020-02-22,23:54:44,hanzo75878622,Aman aman #VodafoneDolandırıcılığı dan uzak durun. Yaklaşmayın bile. Kendi bayileri bile dolandırıcı olduklarını belirtiyor. En iyisi #turkcell . Turkcell den aman aman şaşmayın derim. Allah bu vodafone un belasını versin,4
1582404849000,2020-02-22,23:54:09,ferhatdmrts,Krizi nasılda fırsata çevirmiş Turkcell geçen yıl 3.500 milyar karı boşuna yapmadılar.,4
1582404844000,2020-02-22,23:54:04,falanfasarya,Dur @TurkcellHizmet @Turkcell ortalık zaten karışık,4
1582404825000,2020-02-22,23:53:45,minelozden,şaka mısın ahahaha bu ne 3 yıldır Turkcell kullanıyorum bir kere bile böyle bir şeyle karşılaşmadım internet hızı desen müthiş yanımda 2 arkadaşıma internet açsam bile gayet hızlı bence hattını değiştir :/ @TurkcellHizmet @Turkcell,4
1582404760000,2020-02-22,23:52:40,aliihsanenki,69 TL’ye 10 GB intenet veriyor 11 yıllık aboneyim yeni geçene 15 GB 49 tl e beni de geçirin aynı tarifeye diyorum olmaz diyorlar eski abonenin ne kıymeti var hiç eski müşteriye Turkcell e git diyorlar resmen   #VodafoneDolandırıcılığı,4
1582404756000,2020-02-22,23:52:36,sifanursabir,@Turkcell gene yapmış yapacağını #VodafoneDolandırıcılığı pic.twitter.com/jyqLpaoodD,4
1582404728000,2020-02-22,23:52:08,rulesdaworld,"Taahhütüm bitmişken @Turkcell'e geçmem sebebi ile 250 lira civarı fatura çıkartmışlar ve ilhan duman avukatlık bürosu tarafından tarafıma icra davası açılıp 500 küsür ödemem gerekti..
@VodafoneTR pişmanlıktır, adiliğin diğer adıdır..
Aymazlıktır.

#VodafoneDolandırıcılığı",4
1582404720000,2020-02-22,23:52:00,ktgntmr,Her ay onaylamadan bir paket geçirip faturayı şişiriyorlardı kaç kere kavga ettim  en sonunda 140tl cayma bedeli ödeyip Turkcell’e geçtim kurtuldum #VodafoneDolandırıcılığı,4
1582404616000,2020-02-22,23:50:16,makifcinarli,"İnterneti yavaş, teli çekmez. Ucuz hiç değil .Turkcell e geçin rahat edin.  #VodafoneDolandırıcılığı",4
1582404558000,2020-02-22,23:49:18,tark30646244,bundan yaklaşık 20 gün önce bunların hırsız olduğunu söylemiştim @Turkcell @TurkcellHizmet geçtim çok mutluyum Ankara / etimesgutta biraz sıkıntı yaşıyoruz ama Vodafone hiç biryerde çekmiyor #VodafoneDolandırıcılığı pic.twitter.com/FlzCjsXOE5,4
1582404491000,2020-02-22,23:48:11,glserelebi22,"35 - 45 tl arası,interneti bol bir paket var mı?
Turkcell ve avea,ikisi için de geçerli,genç değiliz yalnız,belirteyim.",4
1582404435000,2020-02-22,23:47:15,twitkoliq,Yuvaya geri dönme vakti @Turkcell,4
1582404432000,2020-02-22,23:47:12,joshua47521723,"A @Turkcell şöyle bir güzellik yapta, lanet olası @VodafoneTR ile nikahımız bitiyor gelecek ay. Sizinle ömür boyu nikah kıyalım olmaz mı? Çünkü İllet bir operator bu @VodafoneDestek ! 
#VodafoneDolandırıcılığı",4
1582404424000,2020-02-22,23:47:04,hzcorek,@Turkcell evet fiyatların yüksek olabilir ama kalitelisin. Ayrıca boll kampanyan var. Senle başladım senle devam....,4
1582404423000,2020-02-22,23:47:03,mehmtkrt59,"Evet kazık aynı kazık, ama hizmet farklı var. 1 sene olacak geçeli  sadece ilk başlarda 4 ay hizmet aldım sonrası yok. En azından her yerde çekiyor önceden kullandigim için biliyorum.",4
1582404363000,2020-02-22,23:46:03,thecngz,"#VodafoneDolandırıcılığı
Dağılın bakim krala yol açın #Turkcell 💛  pic.twitter.com/VPeSFiOJuT",4
1582404336000,2020-02-22,23:45:36,cabiiiir,Turkcell candır   #VodafoneDolandırıcılığı,4
1582404323000,2020-02-22,23:45:23,semiihyiilmazz,"Turkcell geçin ismi yeter 🇹🇷
#VodafoneDolandırıcılığı",4
1582404322000,2020-02-22,23:45:22,metehan_kpln,Emitt 2020 fuarında bir #VodafoneDolandırıcılığı çalışanı yanıma gelip ısrarla hattımı vodafone taşımak istedi. Benim evimde çekmiyor dememe rağmen artık tüm baz istasyonları ve gsm frekanslarının ortak olduğunu söyledi. Yalan söylediğine emindim. İyi ki @Turkcell kullanıyorum.,4
1582404299000,2020-02-22,23:44:59,alwaysblackjk,Bu arada cidden Turkcell yada başka  bir şey var mı??,4
1582404268000,2020-02-22,23:44:28,eti_puf_pof,Dün @fizy premium üyeliği başlattım (ücretli) ve bugün salla kazandan bir aylık ÜCRETSİZ fizy premium üyelik kazandım. Hayattaki şansım bu mu olmalıydı sayın @Turkcell,4
1582404266000,2020-02-22,23:44:26,umayusla,Turkcell’den geçtim Vodafone’a zaten. Kahroluyorum çünkü çekmiyor zaten. Turkcell baya yüksekti o yüzden geçtim ama çok pişmanım.,4
1582404264000,2020-02-22,23:44:24,hemfikiradam,"Vodafone annem e 230₺ fatura yolladı, paket aşımı diye.(annem tuşlu tel kullanıo). Ben ise Vodafone da taahhüt vermememe rağmen taahhüt kitlemişler, kızdım ayrıldım ,Turkcell e geçtim, 3 aydır fatura ödüyorum şaka gibi. Cimer mimer hikaye çözüm yok. @VodafoneDestek @Turkcell",4
1582404249000,2020-02-22,23:44:09,filits,"Bu konu veya soruşan hiç bir soruna asla cevap vermiyorlar. Geçen gün turkcell ve vodafone a aynı anda yazı yazdım, turkcell hemen dönüyor, diğer asla.",4
1582404228000,2020-02-22,23:43:48,alptay4,Adında Türk olmayan hiçbir şeyden hayır gelmez. #Turkcell candır. #VodafoneDolandırıcılığı,4
1582404178000,2020-02-22,23:42:58,nafiko3,@Turkcell güzel bir paket önerirseniz numaramı hemen taşıyacağım.,4
1582404107000,2020-02-22,23:41:47,farukyz,"Turkcell iyidir, Eski kibiride kalmamış artık. 10 gb + ilave 3 gb veriyor 49 ödüyorum.",4
1582404079000,2020-02-22,23:41:19,harun_gltsry,Turkcell kalitedir :),4
1582404051000,2020-02-22,23:40:51,onuryldzonr,#VodafoneDolandırıcılığı pahalı diye ailece  ayrıldığımız Turkcell'e geri döneceğiz sanırım. Yarın bu dolandırıcılığın bizim de başımıza gelmeyeceğinin garantisi yok sanırım.,4
1582403995000,2020-02-22,23:39:55,nessymn,Paket aşımı olmadığı halde kitlemeye çalıştığınız 2 katı faturaları vs geçen yıl avukatlarla falan çözmüştük kapattık o defteri sizlik bişey yok Turkcell❤️,4
1582403984000,2020-02-22,23:39:44,can33269210,15 yıla yakındır hep Turkcell kullandım bunları  görüp okuyunca  iyiki @TurkcellHizmet liyim hiç pişman olmadım devam,4
1582403981000,2020-02-22,23:39:41,yunusem45452714,Valla kardeşim Turkcell'den memnunum hiç değiştirmeyi düşünmüyorum @Turkcell @TurkcellHizmet  seviyorum sizi,4
1582403972000,2020-02-22,23:39:32,t_cakir,"#VodafoneDolandırıcılığı
@Turkcell ‘e bağlan hayataaaa! ❤️",4
1582403966000,2020-02-22,23:39:26,kompampa,@Turkcell seni çok özledim 🥺♥️,4
1582403839000,2020-02-22,23:37:19,kompampa,telefon çekmiyor du evde internet alın modemin içinde cihaz var şebeke verir dediler... malesef ona da inandım... az kaldı son 9 ay sonra ver elini @Turkcell #VodafoneDolandırıcılığı,4
1582403803000,2020-02-22,23:36:43,glsnismail,Bende 49 TL lik faturaya 57 tl ödüyordum. 8 TL ye yakın vergi kesiyorlardı. Üçüncü ayın sonunda cayma bedeli ödeyip Turkcell’e geçtim #VodafoneDolandırıcılığı,4
1582403791000,2020-02-22,23:36:31,lutfnee,"Bekle beni @Turkcell  son 2 ay taahhütün bitmesine #VodafoneDolandırıcılığı
@TurkcellHizmet",4
1582403677000,2020-02-22,23:34:37,77armagan,Ben @Turkcell den hiç vazgeçmedim bilginiz olsun #VodafoneDolandırıcılığı,4
1582403610000,2020-02-22,23:33:30,baran_21turk,"Turkcell iş başında 😂😂😂
#vodafonedolandırıcılığı pic.twitter.com/EP1a3fCu16",4
1582403583000,2020-02-22,23:33:03,miraapella,Turkcell beni seviyor musunuzzz,4
1582403568000,2020-02-22,23:32:48,yarenkpc,Turkcellden başka bir hat kullanan kaldı mı ya aşkımsın Turkcell 🤙🏻 #VodafoneDolandırıcılığı,4
1582403482000,2020-02-22,23:31:22,ferhatymz,"Burada genel olarak herkes Turkcell'in pahalı olduğunu yazmış.

 Bende şöyle diyeyim o halde; Tavuk döner ile İskender aynı fiyat mı ?",4
1582403414000,2020-02-22,23:30:14,rtotem,"4hattım vardı hepsini de Turkcell’e geçtim, rahatladım. Defalarca şişmiş , nerden geldiği belli olmayan fatura ödemek zorunda kalıyordum, ekrana aniden gelen sinsi mesajlarla yapıyorlar dolandırıcılığı....",4
1582403193000,2020-02-22,23:26:33,turkcellhizmet,Turkcell kalitesi ile devam etmenizi isteriz. Her kullanıcımıza uygun birçok seçeneğimiz bulunuyor. Dijital Operatör uygulamamız üzerinden ve internet sayfamızdan inceleyebilirsiniz.  http://turkcell.li/doindir ,4
1582403097000,2020-02-22,23:24:57,1993telli,En hızlı şekilde evime sınırsız internet almak istiyorum. Türk Telekom alt yapı yok dedi ve yapmıyor 4 ay bekledim 6 ay daha bekleyin dediler. Kampanya sı olan varmı @VodafoneTR @Turkcell,4
1582403042000,2020-02-22,23:24:02,kurkmantoluecem,Ben senelerdir turkcell kullanıyorum. Sıkıntı yaşamadım bu güne kadar. Ama vodafone gerçekten kötü.,4
1582403020000,2020-02-22,23:23:40,ibrhmsg,Ben de Türk Telekom'dan @VodafoneDestek geçtim. Sadece 20 gün içinde pişman ettiler. Şimdi Turkcell'e geçtim kafam rahat.,4
1582403001000,2020-02-22,23:23:21,berz0411,"Yuvana dön seni özlemişler 
Tekrar öpmek istiyorlar :)",4
1582402981000,2020-02-22,23:23:01,seckinustabas,O zaman ben geçiş yapayım @Turkcell e iyi bir teklifin var mı  https://twitter.com/avrasyaanket/status/1231271322837299200 …,4
1582402958000,2020-02-22,23:22:38,ertugrulkelleci,@Turkcell den başkası yalan.!! Ve pişmanlıktır.! İnternette de @Trkcellfiberint pişmanlıktır.! Telekom a devam.. (tecrübe),4
1582402948000,2020-02-22,23:22:28,fbman1907,"@VodafoneTR Ayrılığın Zamanı Gelmedi mi Hala 
@Turkcell de iyiydim yeniden Geçeceğim Az Kaldı 😏",4
1582402869000,2020-02-22,23:21:09,nessymn,Pahalı olduğun için senden vazgeçmiştim zamanında Türk Telekom ve Vodafone un sadece canımı almadığı kaldı sadık yarim senmişsin affet @Turkcell,4
1582402819000,2020-02-22,23:20:19,bjk1903no1,"hattı turkcell'e taşıdım, yaklaşık 2 sene sonra, 1 tanesi de maaş hesabı olan bütün banka hesaplarım bşoke edildi, vodafone avukatı olduğunu söyleyen şahıslar son derece kötüydü, hakaret ediyorlardı, yardımcı olmaktan çok uzaklardı. 2 aydan daha uzun bir süre maaş alamadım",4
1582402592000,2020-02-22,23:16:32,achenatom,"@Turkcell ‘İ bırakıp 8 ay önce 
@VodafoneTR ‘ye geçiş yapmıştım . Nasıl bir büyük hata yaptığımı Pireye kızıp nasıl yorganı yaktığımı yeni anladım !! Beni affede bilecekmisin @TurkcellHizmet",4
1582402508000,2020-02-22,23:15:08,benikazan,"Turkcell’liler yaşadı!
Turkcell Mini Cooper Çekilişi

Detaylı bilgi için 👉  https://www.benikazan.com/turkcell-mini-cooper-cekilisi/ …
#BJKvTS pic.twitter.com/ZkQ30Why4w",4
1582402442000,2020-02-22,23:14:02,zhalarslan,"25 yıldır @Turkcell @TurkcellHizmet  hat kullaniyorum asla böyle şeyler yasamadım  bence bildiginizden şaşmayın derim.
25 yıldır benimle ve duygusal bağ kurdum adeta🤩",4
1582402220000,2020-02-22,23:10:20,rachelbrowniep,#VodafoneDolandırıcılığı turkcell yine iş basında  pic.twitter.com/K9GCFj41oD,4
1582402037000,2020-02-22,23:07:17,umayusla,İlk ay gelen faturam. Geçmeseydim. #Turkcell #VodafoneDolandırıcılığı Gelecek olan faturama da baktığımızda arada oynayan fark. Artı çekmiyorda zaten. Kafama tüküreyim. Bunu ödeyip Turkcell’e geçmeyi planlıyorum.  pic.twitter.com/FVtcR49PlF,4
1582401694000,2020-02-22,23:01:34,bunazlar,"Uzın yıllar vodafone kullandım 10 GB internet yetmedi 15e çıkardım oda yetmedi 26 çıkardım yine yetmedi ve aşım oranları hep aynı, baktım olmuyor TURKCELL'E geçtim çokta memnunum 😜",4
1582401408000,2020-02-22,22:56:48,pelennor10,"#VodafoneDolandırıcılığı 2020'nin Esenler'inde, İstanbul'un orta yerinde internet çekmiyor türk telekomdan kaçıp buraya geldim resmen yağmurdan kaçarken doluya tutuldum.Turkcell'e geçeceğim.",4
1582401203000,2020-02-22,22:53:23,leventandburcu,Muhabbete @Turkcell bile dahil oldu ama @VodafoneTR dan hiç ses yok😂😂,4
1582401199000,2020-02-22,22:53:19,ferhatguzel03,"Kader engelleri aştı. Spora karşı olan zihinlerin engellerini de asmamiz gerekiyor
 tebrikler @Turkcell @tcmeb https://twitter.com/Turkcell/status/1229444626886643712 …",4
1582400694000,2020-02-22,22:44:54,ahmetakkus0_,Dolandırıcının şahı bu ülkede Türk Telekom'dur. Vodafone da eksik kalmaz. Pahalı ama işini en iyi Turkcell yapıyor.  #VodafoneDolandırıcılığı,4
1582400637000,2020-02-22,22:43:57,mehmtkrt59,"O kadar para veriyoruz , yan yana telefonlari ariyoruz ulasamiyoruz. Internet desen en düşükseviyede.
Tekrardan @Turkcell
Geçeyim kabul edermisin @TurkcellHizmet
Bey ??

#VodafoneDolandırıcılığı",4
1582400475000,2020-02-22,22:41:15,ejderguven,"#VodafoneDolandırıcılığı 
+Nihayet 25 gün sonra iptal edildi. Ama hergün @VodafoneDestek hattını arayıp resmen yalvarıyorum iptal edin diye. En sonunda iş hattımı ve şirket hattımı da @Turkcell e taşıdım. 25 günlük dolandırıcılıklarına da fatura ödedim. 
@TurkTelekom akıllı olsun",4
1582400309000,2020-02-22,22:38:29,medicalterapist,"Türkiye'de mobil iletişim, Şubat 1994'te Turkcell'in hizmete girmesiyle başladı. 27 Nisan 1998'de T.C. Ulaştırma Bakanlığı ile 25 yıllık GSM lisans anlaşması imzalayan Turkcell, müşterilerine sunduğu mobil ses ve veri iletişimine dayalı hizmetlerin......
2023 sonrası ne olacak ?",4
1582400245000,2020-02-22,22:37:25,korayyl02602296,70 yaşında kayınpederimi dolandırdılar. Uygulama üzerinden SMS ve Push mesajları göndererek tarifesini değiştirdiler habersiz ( yaşlı insan istemeden mesajı kapatmak yerine kabul etmiş oluyor) Hemen cayma bedeli ödeyip Turkcell’e geçirdik. Çok memnun şimdi...,4
1582399630000,2020-02-22,22:27:10,mrsyasemin2,Turkcell bey napıyorsunuz,4
1582399554000,2020-02-22,22:25:54,miyawwvv,@Turkcell candır gerisi heyecan.😘 #VodafoneDolandırıcılığı,4
1582399512000,2020-02-22,22:25:12,sinyor3421,Turkcell fiyatlarınızda biraz düşük olsa daha iyi olurdu herkes turkcelle geçer,4
1582399029000,2020-02-22,22:17:09,yankesicisinyal,"#VodafoneDolandırıcılığı
İyiki Turkcelle geçmişim. 27 Vodafone faturalı paketten her ay en az 60 lira ödüyordum. İnternet aşımı falan. Bildiğin keriz sirkeliyorlar. Turkcell'de her hafta 1-2 GB zaten kazanıyorsun. Aklın yolu bir",4
1582398939000,2020-02-22,22:15:39,omerfarukanit,"İki senedir @Turkcell'iyim huzurluyum, mutluyum. Kotam bitecek zaman anında bildirimler geliyor. Taahüdüm dolduğu zaman anında arıyorlar en uygun tarifeyle devam etmemi sağlıyorlar. Yıl dönümlerimizi de unutmuyorlar geçen yaz 30 GB hediye verdiler. Teşekkürler @TurkcellHizmet :))",4
1582398535000,2020-02-22,22:08:55,dogaakar13,Babam turkcell müşteri hizmetleriyle konuşurken bir dakika bekleyin evde turkcell’in çektiği yere gideyim deyip kalktı ahahahaha,4
1582398240000,2020-02-22,22:04:00,ephemeris13,"Şebeke çekmeme şikayetine sözüm yok. Ancak ödediğinin karşılığını iste,hediyeye minnet etme. İnterneti çabuk bitiyor kısmı komik olmuş.",4
1582397574000,2020-02-22,21:52:54,hadibeyokartik,Teşekkür ederim,4
1582397453000,2020-02-22,21:50:53,morning_stars1,Son bir ayın içerisine girdim taahhütnamem bitiyor ve sonrasında yallah Vodafone eski operatörüm @Turkcell e dönüş yapacağım #VodafoneDolandırıcılığı,4
1582396746000,2020-02-22,21:39:06,blacksilivri,Aynı dolandırıcılığı banada yaptılar BTK ya şikayet edip sonuç aldım.Sonra @Turkcell e geçtim.,4
1582395570000,2020-02-22,21:19:30,cevheresmaa,Kurban olduğum neden müşteri hizmetlerine bağlamıyorsun @Turkcell,4
1582395525000,2020-02-22,21:18:45,buseblgeee,Çok uğraştım ama artık gerek kalmadı @Turkcell e geçtim.,4
1582394873000,2020-02-22,21:07:53,dybalalife10,Turkcell’in Allah olmasi..,4
1582394816000,2020-02-22,21:06:56,apho05_1907,19 yıldır vadafone kullandım bugün Turkcell’e taşıdım,4
1582394776000,2020-02-22,21:06:16,imamcage,"Kesinlikle hiçbir GSM de faturalı hat kullanmıyacaksınız,faturalı hatta geçirinceye kadar binbir dil dökerler.. Sonra gelsin faturalar... Turkcell de 10 yıldan fazla kaldım, çok pahalandı diye @VodafoneTR ye geçtim ama böyle #VodafoneDolandirıciliginin yaparsa onu da bırakırım",4
